cust_id,Customer Name,Signup_Dt,City,Loyalty Tier,Age Group,Preferred Device,Gender,Acquisition_Channel,Preferred_Trip_Type
CUST02819,Neha Nair,2025/10/02,Jaipur,None,35-44,,F,Email Campaign,
CUST02820,Kavita Kumar,2024/08/06,Jodhpur,None,35-44,,F,Organic Search,
CUST02821,Shreya Rao,22-03-2026,Bengaluru,none,45-54,,F,Paid Ads,Family
CUST02822,Deepika Verma,2026/01/13,Udaipur,None,55+,android,F,Referral,Leisure
CUST02823,Meera Sharma,12-10-2023,Ahmedabad,None,55+,android,F,Social Media,Honeymoon
CUST02824,Meera Patel,2026/08/13,Lucknow,None,45-54,,F,Referral,Solo
CUST02825,Pankaj Menon,2024/07/22,Bengaluru,None,45-54,,M,Organic Search,
CUST02826,Vikram Gupta,2025/09/11,Jaipur,None,18-24,iOS,M,Paid Ads,Honeymoon
CUST02827,Ravi Kumar,07-05-2026,Varanasi,None,35-44,,M,Referral,Honeymoon
CUST02828,Nikhil Bhat,2024/08/18,Bengaluru,None,35-44,,M,Social Media,
CUST02829,Sanjay Malhotra,2026/07/19,Rishikesh,silver,,Web,M,Email Campaign,Business
CUST02830,Preeti Reddy,2026/05/05,Manali,None,18-24,Web,F,Social Media,Honeymoon
CUST02831,Shalini Menon,2026/07/01,delhi,Silver,55+,,F,App Install,
CUST02832,Amit Reddy,09-07-2026,Bengaluru,None,25-34,,M,Social Media,Leisure
CUST02833,Anjali Das,21-01-2024,Mysuru,None,35-44,IOS,,Paid Ads,
CUST02834,Anjali Bhat,2025/08/18,Bangalore,None,,,F,Social Media,
CUST02835,Pankaj Nair,2024/09/04,Agra,Silver,18-24,iOS,M,Social Media,Solo
CUST02836,Deepika Singh,2024/02/06,Kochi,Silver,55+,,,Organic Search,Family
CUST02837,Ananya Agarwal,19-09-2024,Goa,Silver,,,F,Paid Ads,
CUST02838,Anjali Bhat,26-12-2025,kolkata,None,,,F,Organic Search,Business
CUST02839,Ritu Verma,04-12-2025,Mysuru,Silver,25-34,IOS,,App Install,Honeymoon
CUST02840,Anil Patel,16-07-2025,Jodhpur,Gold,55+,Web,M,App Install,Leisure
CUST02841,Sanjay Chopra,22-01-2026,Goa,None,25-34,,M,Referral,Honeymoon
CUST02842,Neha Chopra,21-02-2024,Chennai,Silver,,iOS,F,Social Media,
CUST02843,Priya Nair,2024/01/16,Lucknow,Silver,45-54,,F,Social Media,Business
CUST02844,Suresh Kapoor,2025/12/26,Amritsar,None,,Android,M,Email Campaign,
CUST02845,Sanjay Verma,21-10-2024,Agra,None,25-34,iOS,,Organic Search,Family
CUST02846,Amit Menon,16-12-2024,Jaipur,Platinum,,iOS,M,App Install,
CUST02847,Nisha Reddy,29-08-2026,Udaipur,none,18-24,,F,App Install,Leisure
CUST02848,Sanjay Banerjee,02-11-2025,Amritsar,Silver,,,,App Install,
CUST02849,Rahul Malhotra,08-02-2024,Goa,None,45-54,,M,Referral,Solo
CUST02850,Nikhil Nair,2026/02/11,Chennai,Platinum,18-24,Android,M,Email Campaign,Leisure
CUST02851,Meera Banerjee,2026/07/04,Jaipur,Gold,25-34,iOS,F,Paid Ads,
CUST02852,Sneha Gupta,26-09-2024,Mumbai,None,,,F,App Install,Leisure
CUST02853,Sneha Kumar,2024/01/17,Jaipur,None,45-54,,F,Social Media,Solo
CUST02854,Aditya Patel,2024/11/22,Manali,Silver,55+,,M,App Install,Business
CUST02855,Suresh Rao,2023/09/27,Chennai,None,25-34,Web,M,Social Media,Business
CUST02856,Aditya Rao,2026/06/19,Hyderabad,Gold,35-44,IOS,M,Email Campaign,Business
CUST02857,Shreya Verma,16-10-2025,Agra,none,55+,,F,Paid Ads,Leisure
CUST02858,Ananya Rao,2026/07/19,Amritsar,Silver,55+,,F,App Install,Family
CUST02859,Ritu Malhotra,2024/05/04,Manali,Gold,45-54,,F,App Install,
CUST02860,Karan Agarwal,2025/11/17,Hyderabad,Platinum,55+,,M,Paid Ads,Honeymoon
CUST02861,Rajesh Kapoor,2026/08/12,varanasi,None,55+,,M,Email Campaign,Honeymoon
CUST02862,Vivek Mehta,01-06-2025,Agra,,45-54,,M,App Install,Leisure
CUST02863,Arjun Gupta,07-07-2025,Shimla,Silver,25-34,,M,Referral,
CUST02864,Arjun Kumar,02-04-2025,Jodhpur,None,25-34,IOS,M,Referral,Family
CUST02865,Ananya Sharma,28-08-2024,DELHI,Silver,,iOS,F,Referral,Business
CUST02866,Manoj Agarwal,2026/08/16,Shimla,None,55+,,M,Referral,Family
CUST02867,Sneha Nair,2024/08/07,Lucknow,silver,45-54,,F,Referral,Family
CUST02868,Kritika Rao,29-12-2023,Chennai,Silver,55+,Android,F,Organic Search,
CUST02869,Sanjay Banerjee,2026/03/22,Bangalore,None,55+,,M,Organic Search,Solo
CUST02870,Rohan Kapoor,14-10-2025,Ahmedabad,Platinum,35-44,IOS,M,Organic Search,
CUST02871,Sunita Reddy,2023/10/17,Mysuru,Silver,55+,,F,Referral,Family
CUST02872,Aditya Banerjee,2024/03/10,Hyderabad,None,45-54,IOS,M,Paid Ads,Solo
CUST02873,Pooja Banerjee,05-11-2023,Ahmedabad,none,,,F,Referral,Business
CUST02874,Pooja Nair,27-12-2023,Chennai,None,45-54,iOS,F,Email Campaign,
CUST02875,Swati Rao,2024/11/04,Goa,Silver,35-44,,F,Referral,Family
CUST02876,Anil Reddy,2026/04/13,Hyderabad,None,45-54,,M,Paid Ads,Honeymoon
CUST02877,Divya Joshi,2024/11/10,Rishikesh,Platinum,45-54,IOS,F,App Install,Solo
CUST02878,Manoj Joshi,2025/12/05,Agra,Platinum,25-34,,M,Email Campaign,
CUST02879,Ritu Reddy,24-01-2026,Shimla,None,,,F,Email Campaign,Honeymoon
CUST02880,Anita Rao,2024/10/14,kolkata,Gold,45-54,,F,Social Media,Leisure
CUST02881,Rajesh Malhotra,16-11-2023,Jodhpur,Gold,35-44,iOS,M,Organic Search,Solo
CUST02882,Vinay Mehta,2024/01/03,Ahmedabad,Silver,18-24,,M,Paid Ads,Business
CUST02883,Ashish Patel,2025/02/18,Pune,Platinum,55+,iOS,,Email Campaign,
CUST02884,Shalini Mehta,2026/01/30,Pune,Silver,,,F,Email Campaign,
CUST02885,Arjun Mehta,05-05-2024,Jodhpur,Gold,45-54,android,M,App Install,Solo
CUST02886,Shreya Iyer,23-04-2025,Shimla,None,45-54,,F,Social Media,Business
CUST02887,Ashish Banerjee,26-07-2025,Jaipur,Platinum,18-24,Web,,Social Media,
CUST02888,Ravi Kumar,2026/08/23,Agra,Platinum,55+,android,M,Email Campaign,Business
CUST02889,Ritu Banerjee,10-08-2025,Goa,None,18-24,,F,Referral,Honeymoon
CUST02890,Shreya Singh,2024/11/28,Chennai,Gold,45-54,Web,,Social Media,Business
CUST02891,Ashish Singh,2024/02/09,Jodhpur,Gold,25-34,,M,Referral,Honeymoon
CUST02892,Anita Banerjee,2024/10/27,Jaipur,Silver,,IOS,F,Email Campaign,Family
CUST02893,Amit Agarwal,2025/05/28,kolkata,Silver,35-44,,M,Paid Ads,Business
CUST02894,Rahul Rao,2025/07/02,Udaipur,None,18-24,,,Paid Ads,
CUST02895,Sneha Chopra,2024/03/30,Darjeeling,Platinum,55+,IOS,,Referral,Solo
CUST02896,Vivek Reddy,2024/02/11,Jodhpur,Gold,,Android,M,Email Campaign,
CUST02897,Karan Sharma,15-06-2025,Udaipur,None,18-24,,M,Paid Ads,
CUST02898,Sneha Kumar,15-04-2025,Kochi,None,18-24,,,Paid Ads,
CUST02899,Ashish Nair,2024/07/18,Chennai,None,25-34,Web,M,Paid Ads,Honeymoon
CUST02900,Ashish Agarwal,2023/10/14,Manali,silver,25-34,,M,Paid Ads,
CUST02901,Isha Rao,25-12-2023,Chennai,Silver,,,F,Social Media,Leisure
CUST02902,Divya Malhotra,26-06-2026,Manali,Silver,25-34,,F,Organic Search,Family
CUST02903,Manoj Bhat,2024/06/23,Agra,Silver,45-54,,M,Paid Ads,
CUST02904,Rajesh Patel,2025/11/04,Manali,Gold,35-44,,M,Referral,Solo
CUST02905,Ravi Rao,28-07-2025,Chennai,Gold,55+,android,M,Referral,Solo
CUST02906,Arjun Chopra,2025/09/06,Bangalore,Gold,45-54,,,Email Campaign,Family
CUST02907,Isha Chopra,12-11-2025,Hyderabad,Gold,55+,,,Paid Ads,
CUST02908,Kavita Sharma,2026/07/29,Jodhpur,None,45-54,,,Organic Search,
CUST02909,Rohan Gupta,02-09-2024,Jodhpur,,45-54,,M,Social Media,Family
CUST02910,Neha Nair,08-11-2023,Goa,None,25-34,Android,F,Paid Ads,Family
CUST02911,Preeti Agarwal,28-10-2023,Agra,platinum,25-34,iOS,F,Referral,
CUST02912,Nikhil Chopra,08-05-2025,Ahmedabad,Silver,25-34,,M,Referral,Solo
CUST02913,Aditya Sharma,17-05-2024,Jodhpur,None,18-24,,M,Referral,
CUST02914,Vivek Malhotra,2024/10/20,Shimla,None,25-34,,M,Paid Ads,Business
CUST02915,Ashish Malhotra,2025/01/14,Darjeeling,None,25-34,,,Referral,Solo
CUST02916,Anil Nair,21-06-2025,Jaipur,Silver,18-24,android,,Referral,Family
CUST02917,Amit Joshi,27-07-2026,Rishikesh,None,25-34,,M,Paid Ads,
CUST02918,Karan Bhat,2026/01/18,Amritsar,None,25-34,Android,M,Email Campaign,
CUST02919,Divya Nair,09-05-2026,Calcutta,None,45-54,Android,F,Social Media,Business
CUST02920,Aditya Kapoor,2024/07/12,Jodhpur,,35-44,,,Social Media,Leisure
CUST02921,Divya Sharma,2024/09/13,Varanasi,None,,,F,Organic Search,Honeymoon
CUST02922,Neha Iyer,2025/09/10,Shimla,silver,45-54,Android,F,Organic Search,Family
CUST02923,Arjun Singh,10-03-2024,Jodhpur,silver,18-24,,M,Email Campaign,Honeymoon
CUST02924,Kavita Kapoor,2026/04/05,Amritsar,Gold,45-54,iOS,,Paid Ads,Solo
CUST02925,Rohan Mehta,2025/11/24,Pune,Silver,55+,iOS,M,App Install,Solo
CUST02926,Arjun Chopra,16-12-2023,Kochi,None,18-24,android,M,Referral,Family
CUST02927,Nisha Reddy,07-12-2024,Kolkata,Silver,55+,,,App Install,Leisure
CUST02928,Rohan Chopra,19-02-2024,mumbai,Gold,45-54,Web,,Social Media,Leisure
CUST02929,Nikhil Gupta,20-11-2024,New Delhi,,35-44,,M,Email Campaign,Family
CUST02930,Isha Verma,09-11-2025,Lucknow,Gold,45-54,,F,Social Media,
CUST02931,Kritika Mehta,07-12-2024,Agra,silver,,android,F,Social Media,Business
CUST02932,Ananya Patel,15-12-2025,Rishikesh,None,45-54,,,App Install,Honeymoon
CUST02933,Sanjay Sharma,2023/11/26,Hyderabad,NA,35-44,,M,Paid Ads,Honeymoon
CUST02934,Vikram Joshi,2024/04/07,Bangalore,Silver,45-54,,M,Referral,Leisure
CUST02935,Rahul Joshi,2024/06/15,Rishikesh,None,35-44,,M,App Install,Family
CUST02936,Kritika Chopra,28-06-2026,Ahmedabad,silver,35-44,,,Referral,
CUST02937,Nisha Kumar,2024/09/29,Manali,GOLD,35-44,,,Referral,Solo
CUST02938,Sneha Kapoor,2024/01/20,Jodhpur,None,55+,Android,F,Referral,Leisure
CUST02939,Pooja Menon,2023/11/06,Jodhpur,None,35-44,,,Referral,
CUST02940,Ananya Chopra,29-07-2024,Jodhpur,Gold,45-54,iOS,F,Paid Ads,Solo
CUST02941,Deepak Verma,17-10-2025,Jodhpur,silver,55+,,M,Organic Search,Business
CUST02942,Anita Bhat,28-07-2024,Chennai,Silver,18-24,,F,Email Campaign,Leisure
CUST02943,Suresh Agarwal,2025/04/05,MUMBAI,None,45-54,iOS,,Referral,Business
CUST02944,Sneha Kumar,2025/12/19,Rishikesh,Gold,55+,IOS,,App Install,
CUST02945,Preeti Menon,2024/11/09,Jodhpur,None,18-24,Android,F,Email Campaign,
CUST02946,Rahul Banerjee,2025/10/16,Jaipur,NA,18-24,,M,Social Media,Business
CUST02947,Rohan Reddy,2025/08/24,Bangalore,Platinum,18-24,,M,Social Media,
CUST02948,Nikhil Patel,2023/12/28,Manali,none,,,,Organic Search,Family
CUST02949,Rahul Reddy,17-06-2026,Lucknow,None,25-34,,M,Paid Ads,Leisure
CUST02950,Preeti Rao,19-11-2024,kolkata,None,55+,,,Paid Ads,Honeymoon
CUST02951,Aditya Sharma,2025/02/16,Shimla,Gold,,,M,Organic Search,
CUST02952,Pankaj Chopra,11-04-2024,Goa,silver,,,M,Paid Ads,Business
CUST02953,Pooja Iyer,28-12-2023,Delhi,Gold,35-44,Android,F,Paid Ads,
CUST02954,Sneha Gupta,2026/03/06,Goa,Silver,,IOS,F,App Install,Leisure
CUST02955,Aditya Verma,2024/09/07,Goa,None,35-44,,M,Organic Search,Business
CUST02956,Aditya Nair,2025/12/13,Hyderabad,Platinum,35-44,iOS,,Paid Ads,
CUST02957,Ashish Singh,10-09-2026,kolkata,Platinum,18-24,,M,Email Campaign,
CUST02958,Aditya Nair,2026/03/16,Manali,Silver,,iOS,M,App Install,Honeymoon
CUST02959,Amit Bhat,2025/11/16,Manali,platinum,25-34,iOS,M,Social Media,
CUST02960,Pankaj Mehta,10-09-2024,Hyderabad,Gold,45-54,,M,App Install,Leisure
CUST02961,Ananya Agarwal,22-08-2026,Shimla,None,35-44,IOS,F,App Install,
CUST02962,Rohan Banerjee,20-08-2024,Jodhpur,Gold,,,M,Email Campaign,
CUST02963,Deepak Malhotra,28-12-2023,Varanasi,Platinum,35-44,,M,App Install,Solo
CUST02964,Amit Menon,2024/12/20,Goa,Silver,35-44,Android,,Email Campaign,Leisure
CUST02965,Neha Rao,06-07-2024,Manali,Silver,45-54,,,Paid Ads,Business
CUST02966,Aditya Kumar,10-05-2025,Chennai,None,45-54,,,Social Media,
CUST02967,Kavita Kapoor,2025/02/20,kolkata,None,25-34,IOS,F,Social Media,Leisure
CUST02968,Vivek Singh,07-12-2024,kolkata,Platinum,,,M,Social Media,Business
CUST02969,Anil Chopra,2026/09/05,Lucknow,None,25-34,,M,Social Media,
CUST02970,Ritu Menon,06-11-2023,Shimla,Silver,45-54,,F,Paid Ads,Business
CUST02971,Manoj Kapoor,10-04-2026,Hyderabad,None,45-54,android,M,Organic Search,Leisure
CUST02972,Swati Rao,08-12-2025,Pune,Silver,45-54,,F,App Install,Family
CUST02973,Sanjay Banerjee,2023/12/12,Chennai,,18-24,,,Social Media,Leisure
CUST02974,Arjun Banerjee,2024/08/24,Kochi,None,25-34,,M,Social Media,Solo
CUST02975,Ashish Verma,13-11-2025,Jodhpur,Silver,25-34,iOS,M,Social Media,Honeymoon
CUST02976,Nisha Das,01-05-2024,Jodhpur,Gold,45-54,android,F,Paid Ads,Leisure
CUST02977,Sneha Gupta,07-10-2023,Agra,Platinum,55+,,F,Referral,Leisure
CUST02978,Priya Iyer,2025/04/18,mumbai,None,,,F,Organic Search,Honeymoon
CUST02979,Shreya Agarwal,02-09-2025,Benaras,Platinum,18-24,android,F,Paid Ads,
CUST02980,Shreya Bhat,28-08-2025,delhi,None,55+,,F,Email Campaign,
CUST02981,Arjun Mehta,10-11-2025,MUMBAI,None,55+,,,App Install,
CUST02982,Ashish Patel,2024/09/02,Chennai,none,18-24,android,M,Social Media,
CUST02983,Deepika Banerjee,18-07-2024,Mysuru,silver,25-34,,F,Referral,
CUST02984,Karan Iyer,2025/08/12,Agra,Platinum,,,M,Referral,Leisure
CUST02985,Gaurav Das,15-06-2026,Jaipur,None,55+,android,M,Organic Search,
CUST02986,Sunita Reddy,17-01-2024,Mumbai,Gold,55+,Android,F,App Install,Solo
CUST02987,Rohan Kapoor,2026/09/04,Udaipur,None,55+,,M,App Install,Leisure
CUST02988,Kritika Patel,22-08-2025,kolkata,platinum,45-54,,F,Social Media,Family
CUST02989,Vikram Verma,2024/06/23,Ahmedabad,Gold,45-54,,M,App Install,Leisure
CUST02990,Sanjay Agarwal,12-02-2024,Shimla,Silver,,,M,Organic Search,Honeymoon
CUST02991,Vivek Gupta,22-12-2024,Shimla,silver,35-44,,M,App Install,Honeymoon
CUST02992,Deepika Agarwal,20-06-2025,Chennai,Gold,,,,App Install,
CUST02993,Kavita Sharma,23-06-2026,Shimla,silver,35-44,,,Organic Search,
CUST02994,Arjun Rao,11-01-2024,Udaipur,None,,Web,M,Referral,
CUST02995,Vivek Kapoor,2024/03/25,Jaipur,None,18-24,,M,Referral,
CUST02996,Preeti Joshi,09-06-2024,Ahmedabad,silver,25-34,,F,Email Campaign,Family
CUST02997,Pankaj Agarwal,22-09-2025,Ahmedabad,,25-34,,M,Organic Search,
CUST02998,Ravi Das,2025/02/18,Pune,Platinum,18-24,iOS,,Email Campaign,Family
CUST02999,Vikram Malhotra,2024/03/26,Manali,Gold,35-44,,M,Organic Search,Solo
CUST03000,Kavita Banerjee,17-02-2025,MUMBAI,Gold,25-34,,F,Paid Ads,Honeymoon
CUST03001,Manoj Reddy,07-09-2026,Jodhpur,Silver,25-34,android,M,Referral,Business
CUST03002,Nikhil Gupta,25-06-2025,Jodhpur,Gold,18-24,,M,Social Media,
CUST03003,Vinay Mehta,2025/05/11,Darjeeling,Platinum,25-34,,M,Email Campaign,Family
CUST03004,Priya Nair,12-12-2025,Shimla,Silver,,,,Email Campaign,
CUST03005,Vivek Joshi,28-04-2025,Amritsar,None,25-34,,M,Paid Ads,
CUST03006,Aditya Sharma,2025/11/02,Benaras,Platinum,25-34,,M,Social Media,
CUST03007,Amit Agarwal,23-11-2023,Agra,None,,,M,Social Media,Leisure
CUST03008,Sanjay Bhat,13-07-2024,Rishikesh,none,,Web,M,Email Campaign,
CUST03009,Swati Menon,2025/05/26,Lucknow,Gold,35-44,,,Paid Ads,Solo
CUST03010,Ananya Chopra,24-09-2023,Lucknow,Gold,25-34,,F,Social Media,
CUST03011,Kritika Kapoor,2024/09/03,Agra,Gold,35-44,,F,App Install,Business
CUST03012,Deepika Chopra,2025/08/16,Darjeeling,Gold,35-44,,F,Organic Search,Family
CUST03013,Divya Menon,06-06-2024,Kochi,None,18-24,Web,F,Email Campaign,
CUST03014,Pankaj Kumar,2026/07/09,Ahmedabad,Silver,18-24,,,Email Campaign,
CUST03015,Nisha Das,11-05-2024,DELHI,Platinum,35-44,,,Email Campaign,Leisure
CUST03016,Neha Verma,2025/07/01,Benaras,Gold,18-24,,F,Email Campaign,Business
CUST03017,Nisha Kapoor,03-04-2026,Kochi,Silver,55+,,F,Social Media,Leisure
CUST03018,Kritika Malhotra,21-03-2026,Kochi,None,35-44,,,Organic Search,Solo
CUST03019,Sneha Joshi,2024/08/24,MUMBAI,platinum,,iOS,F,Paid Ads,
CUST03020,Isha Nair,2025/04/12,Agra,Silver,,Android,F,App Install,Business
CUST03021,Divya Chopra,13-10-2023,DELHI,None,25-34,,F,Social Media,Leisure
CUST03022,Pooja Rao,02-08-2024,delhi,Silver,55+,,F,Paid Ads,
CUST03023,Vinay Gupta,27-02-2026,Jodhpur,Gold,25-34,,M,App Install,
CUST03024,Deepika Gupta,2025/07/14,Chennai,None,,android,,Social Media,Business
CUST03025,Kavita Chopra,2026/01/05,Jaipur,Silver,18-24,iOS,,Referral,
CUST03026,Rohan Bhat,2024/01/04,Udaipur,Platinum,,android,M,Referral,Business
CUST03027,Nisha Rao,2024/12/10,New Delhi ,,45-54,iOS,F,Organic Search,
CUST03028,Deepika Joshi,11-02-2025,Goa,None,,,F,Paid Ads,Family
CUST03029,Priya Rao,2025/01/04,Shimla,None,25-34,,F,Paid Ads,
CUST03030,Nikhil Iyer,2026/08/11,Lucknow,none,25-34,,M,App Install,Family
CUST03031,Shalini Patel,2026/03/16,Amritsar,None,25-34,,,Organic Search,Solo
CUST03032,Swati Verma,2026/06/30,Calcutta,None,35-44,Android,F,Organic Search,
CUST03033,Swati Nair,2025/01/21,Goa,None,25-34,,F,App Install,Family
CUST03034,Pankaj Patel,17-07-2026,Pune,Platinum,,IOS,M,Paid Ads,
CUST03035,Preeti Kapoor,23-12-2024,mumbai,None,35-44,IOS,F,App Install,Business
CUST03036,Rohan Banerjee,05-03-2025,Goa,None,45-54,android,M,Paid Ads,Business
CUST03037,Rahul Kumar,31-05-2026,Lucknow,None,35-44,,M,Organic Search,
CUST03038,Ravi Iyer,07-03-2024,Udaipur,Platinum,,,,Organic Search,Solo
CUST03039,Anil Joshi,2026/03/10,Amritsar,Gold,35-44,,M,Referral,
CUST03040,Swati Bhat,26-12-2025,MUMBAI,None,,android,F,Email Campaign,
CUST03041,Gaurav Reddy,06-09-2026,Mysuru,None,35-44,,M,Email Campaign,Honeymoon
CUST03042,Sunita Mehta,03-03-2024,Kochi,Gold,35-44,,F,Organic Search,Solo
CUST03043,Anil Banerjee,12-09-2026,Mysuru,None,25-34,IOS,,Social Media,
CUST03044,Kritika Singh,2023/10/04,Calcutta,None,,,,Email Campaign,Family
CUST03045,Isha Chopra,2024/08/31,mumbai,Gold,35-44,,,Paid Ads,Leisure
CUST03046,Gaurav Kumar,2025/03/18,Chennai,Gold,,,,Organic Search,Honeymoon
CUST03047,Ananya Patel,25-12-2025,Manali,None,35-44,IOS,F,App Install,
CUST03048,Ashish Das,12-12-2025,Manali,Silver,,,M,Referral,Leisure
CUST03049,Deepak Rao,18-06-2025,Darjeeling,none,18-24,,M,Organic Search,Honeymoon
CUST03050,Ravi Bhat,04-06-2024,Agra,None,25-34,,M,Organic Search,Family
CUST03051,Shreya Singh,2025/12/19,Ahmedabad,Gold,45-54,,F,App Install,Solo
CUST03052,Ashish Reddy,12-09-2024,Goa,None,55+,,,Social Media,Solo
CUST03053,Sneha Malhotra,10-10-2023,Lucknow,None,25-34,,F,Social Media,
CUST03054,Karan Banerjee,2026/09/16,Jodhpur,Gold,18-24,,M,Referral,Solo
CUST03055,Kritika Mehta,2025/04/04,Bengaluru,NA,,,,Social Media,
CUST03056,Nisha Malhotra,30-04-2024,Kochi,Gold,18-24,android,F,Social Media,Solo
CUST03057,Meera Menon,01-05-2025,Darjeeling,platinum,35-44,,F,Paid Ads,Solo
CUST03058,Arjun Menon,2025/03/10,Goa,Silver,45-54,,,Organic Search,Family
CUST03059,Nikhil Chopra,2025/06/24,Pune,Platinum,55+,,,Paid Ads,Honeymoon
CUST03060,Anjali Banerjee,30-05-2024,Mysuru,Silver,25-34,,,App Install,Leisure
CUST03061,Aditya Das,2025/06/29,Darjeeling,None,18-24,,,Email Campaign,Family
CUST03062,Sanjay Joshi,15-02-2025,Bengaluru,Silver,45-54,,,App Install,Family
CUST03063,Ashish Banerjee,2024/09/30,Udaipur,Silver,18-24,iOS,M,Referral,
CUST03064,Divya Nair,2025/11/03,Udaipur,Gold,35-44,,F,Organic Search,Business
CUST03065,Divya Mehta,2026/07/03,Udaipur,None,,Web,F,Email Campaign,Family
CUST03066,Meera Gupta,2026/06/24,Jaipur,None,45-54,android,F,App Install,Solo
CUST03067,Pooja Agarwal,10-07-2026,Pune,silver,55+,Android,F,Social Media,
CUST03068,Aditya Iyer,2024/09/24,Chennai,,25-34,iOS,M,Social Media,
CUST03069,Isha Sharma,2024/03/23,Pune,None,45-54,iOS,F,Referral,Leisure
CUST03070,Anita Malhotra,17-07-2025,Chennai,Gold,,,F,Organic Search,
CUST03071,Preeti Joshi,06-05-2024,Manali,Platinum,25-34,,F,Email Campaign,
CUST03072,Neha Bhat,10-06-2026,Kochi,Platinum,,,F,Social Media,Honeymoon
CUST03073,Ravi Sharma,02-07-2024,Goa,None,35-44,IOS,M,Social Media,
CUST03074,Priya Kapoor,25-10-2023,Shimla,Gold,,,F,Referral,Solo
CUST03075,Manoj Kapoor,06-02-2026,Kochi,GOLD,25-34,Android,M,Referral,Business
CUST03076,Amit Banerjee,2024/05/07,Goa,Silver,25-34,,M,App Install,Honeymoon
CUST03077,Swati Kapoor,2025/01/24,Pune,None,25-34,,,Referral,Family
CUST03078,Suresh Iyer,2026/04/17,Shimla,None,,,,App Install,
CUST03079,Swati Kumar,2024/12/21,Chennai,None,,,F,Paid Ads,Solo
CUST03080,Sneha Nair,2024/01/09,Mysuru,Platinum,,Android,F,Organic Search,Leisure
CUST03081,Ashish Gupta,26-11-2023,mumbai,None,,iOS,M,Organic Search,
CUST03082,Aditya Patel,2023/12/04,Rishikesh,platinum,35-44,android,M,Referral,Honeymoon
CUST03083,Nikhil Chopra,2025/03/30,delhi,None,35-44,,,Email Campaign,Solo
CUST03084,Vivek Mehta,2026/06/07,Udaipur,None,55+,,M,Organic Search,Leisure
CUST03085,Pooja Sharma,11-09-2025,Manali,Silver,,,,Referral,Honeymoon
CUST03086,Swati Iyer,17-06-2026,Manali,silver,55+,,,Social Media,
CUST03087,Sunita Das,16-05-2025,Jodhpur,Silver,18-24,Android,F,Referral,
CUST03088,Kritika Reddy,2026/09/11,Goa,Platinum,,,,Email Campaign,
CUST03089,Kavita Mehta,24-07-2025,Goa,Gold,55+,,F,Paid Ads,
CUST03090,Sunita Singh,2024/07/27,Benaras,NA,35-44,iOS,F,Email Campaign,Leisure
CUST03091,Ananya Mehta,2026/04/08,Mysuru,Gold,,,F,App Install,Honeymoon
CUST03092,Amit Reddy,24-01-2026,Goa,None,35-44,android,M,Referral,Solo
CUST03093,Nisha Nair,07-06-2026,Darjeeling,Gold,55+,IOS,F,Paid Ads,Honeymoon
CUST03094,Rahul Malhotra,20-08-2024,Rishikesh,Gold,18-24,,M,Email Campaign,Solo
CUST03095,Gaurav Gupta,30-07-2024,Udaipur,Gold,25-34,IOS,,Social Media,Family
CUST03096,Rajesh Banerjee,21-08-2024,New Delhi ,Gold,35-44,android,M,Social Media,Honeymoon
CUST03097,Vikram Sharma,02-05-2025,Pune,None,25-34,iOS,M,Organic Search,Business
CUST03098,Pooja Reddy,2025/04/18,MUMBAI,Platinum,25-34,iOS,,Email Campaign,Honeymoon
CUST03099,Sneha Kumar,30-10-2025,kolkata,,35-44,,,Email Campaign,
CUST03100,Nisha Agarwal,20-11-2024,Delhi,Silver,55+,,F,Paid Ads,Business
CUST03101,Shreya Singh,26-09-2024,DELHI,,45-54,Android,,Email Campaign,Leisure
CUST03102,Isha Malhotra,2024/07/08,Udaipur,None,35-44,,F,Social Media,Family
CUST03103,Pankaj Banerjee,2024/02/25,Bangalore,Gold,18-24,,,Referral,
CUST03104,Divya Verma,23-07-2024,Bengaluru ,Platinum,,,,Referral,Business
CUST03105,Kritika Verma,19-11-2024,Agra,NA,35-44,,F,Social Media,Honeymoon
CUST03106,Anjali Joshi,27-04-2025,Ahmedabad,None,18-24,,F,Paid Ads,
CUST03107,Isha Patel,03-12-2025,Jaipur,None,25-34,android,,App Install,
CUST03108,Gaurav Kapoor,2023/12/01,Mumbai,,18-24,IOS,M,Referral,Business
CUST03109,Deepika Sharma,29-04-2025,Ahmedabad,None,,IOS,F,App Install,Honeymoon
CUST03110,Nisha Menon,2025/09/16,New Delhi ,None,18-24,,F,App Install,Family
CUST03111,Kritika Chopra,26-11-2023,Rishikesh,Gold,25-34,,,Organic Search,
CUST03112,Sneha Bhat,2025/01/23,New Delhi,Silver,55+,,,Email Campaign,Business
CUST03113,Kavita Nair,2026/01/14,Rishikesh,None,18-24,,F,App Install,Solo
CUST03114,Vivek Nair,10-12-2025,Kochi,Silver,45-54,,M,Social Media,Family
CUST03115,Rohan Joshi,2024/05/21,Amritsar,Silver,45-54,,,App Install,
CUST03116,Preeti Menon,11-02-2025,bengaluru,None,55+,android,,Paid Ads,Honeymoon
CUST03117,Anil Kumar,30-06-2025,Goa,Silver,35-44,,,Social Media,Solo
CUST03118,Pooja Agarwal,2025/11/06,Hyderabad,None,45-54,,F,Social Media,Honeymoon
CUST03119,Vinay Gupta,2025/10/27,Amritsar,Platinum,35-44,Android,,Organic Search,Family
CUST03120,Vivek Verma,31-08-2024,Kolkata,GOLD,35-44,,M,App Install,Family
